Symptom,EntrezID,Symbol
C0270948,2316,FLNA
C0270948,6445,SGCG
C0270948,1497,CTNS
C0270948,367,AR
C0270948,4000,LMNA
C0270948,1374,CPT1A
C0270948,4967,OGDH
C0270948,1145,CHRNE
C0270948,7486,WRN
C0270948,4726,NDUFS6
C0270948,6567,SLC16A2
C0270948,5696,PSMB8
C0270948,55572,FOXRED1
C0270948,55131,RBM28
C0270948,7169,TPM2
C0270948,9049,AIP
C0270948,2065,ERBB3
C0270948,1140,CHRNB1
C0270948,10133,OPTN
C0270948,2632,GBE1
C0270948,1610,DAO
C0035078,4867,NPHP1
C0035078,23339,VPS39
C0035078,4010,LMX1B
C0035078,7248,TSC1
C0035078,7421,VDR
C0035078,1471,CST3
C0035078,718,C3
C0035078,3934,LCN2
C0035078,5972,REN
C0035078,7827,NPHS2
C0035078,7018,TF
C0035078,342372,PKD1L3
C0035078,63894,VIPAS39
C0035078,8074,FGF23
C0035078,10537,UBD
C0035078,81,ACTN4
C0035078,199221,DZIP1L
C0035078,9392,TGFBRAP1
C0035078,1906,EDN1
C0035078,4306,NR3C2
C0035078,64601,VPS16
C0035078,339044,PKD1P1
C0035078,406933,MIR141
C0035078,177,AGER
C0035078,4868,NPHS1
C0035078,7490,WT1
C0035078,359,AQP2
C0035078,213,ALB
C0035078,4256,MGP
C0035078,114780,PKD1L2
C0035078,259,AMBP
C0035078,3630,INS
C0035078,5310,PKD1
C0035078,4669,NAGLU
C0035078,283131,NEAT1
C0035078,10343,PKDREJ
C0035078,567,B2M
C0035078,4627,MYH9
C0035078,8100,IFT88
C0035078,5076,PAX2
C0035078,23218,NBEAL2
C0035078,4018,LPA
C0035078,183,AGT
C0035078,9033,PKD2L1
C0035078,2717,GLA
C0035078,2056,EPO
C0035078,7369,UMOD
C0035078,7040,TGFB1
C0035078,1401,CRP
C0035078,5741,PTH
C0035078,286204,CRB2
C0035078,1636,ACE
C0035078,4879,NPPB
C0035078,846,CASR
C0035078,26276,VPS33B
C0035078,4878,NPPA
C0035078,973,CD79A
C0035078,4582,MUC1
C0035078,168507,PKD1L1
C0035078,185,AGTR1
C0035078,5950,RBP4
C0035078,6928,HNF1B
C0035078,1285,COL4A3
C0035078,23607,CD2AP
C0035078,5311,PKD2
C0035078,65082,VPS33A
C0035078,27039,PKD2L2
C0035078,80184,CEP290
C0035078,1287,COL4A5
C0035078,1286,COL4A4
C0035078,91147,TMEM67
C0035078,6347,CCL2
C0035078,348,APOE
C0035078,5314,PKHD1
C0035078,4982,TNFRSF11B
C1963154,4867,NPHP1
C1963154,6347,CCL2
C1963154,4010,LMX1B
C1963154,7421,VDR
C1963154,342372,PKD1L3
C1963154,718,C3
C1963154,3934,LCN2
C1963154,5972,REN
C1963154,1906,EDN1
C1963154,7018,TF
C1963154,1285,COL4A3
C1963154,8074,FGF23
C1963154,10537,UBD
C1963154,81,ACTN4
C1963154,199221,DZIP1L
C1963154,7827,NPHS2
C1963154,348,APOE
C1963154,4306,NR3C2
C1963154,339044,PKD1P1
C1963154,406933,MIR141
C1963154,4868,NPHS1
C1963154,177,AGER
C1963154,7490,WT1
C1963154,359,AQP2
C1963154,213,ALB
C1963154,4256,MGP
C1963154,114780,PKD1L2
C1963154,259,AMBP
C1963154,3630,INS
C1963154,5310,PKD1
C1963154,4669,NAGLU
C1963154,10343,PKDREJ
C1963154,283131,NEAT1
C1963154,567,B2M
C1963154,4627,MYH9
C1963154,8100,IFT88
C1963154,5076,PAX2
C1963154,4018,LPA
C1963154,183,AGT
C1963154,2717,GLA
C1963154,9033,PKD2L1
C1963154,2056,EPO
C1963154,7369,UMOD
C1963154,7040,TGFB1
C1963154,1401,CRP
C1963154,5741,PTH
C1963154,286204,CRB2
C1963154,1636,ACE
C1963154,4879,NPPB
C1963154,4582,MUC1
C1963154,973,CD79A
C1963154,168507,PKD1L1
C1963154,4878,NPPA
C1963154,5950,RBP4
C1963154,185,AGTR1
C1963154,6928,HNF1B
C1963154,5311,PKD2
C1963154,27039,PKD2L2
C1963154,80184,CEP290
C1963154,5314,PKHD1
C1963154,1287,COL4A5
C1963154,1286,COL4A4
C1963154,91147,TMEM67
C1963154,23607,CD2AP
C1963154,846,CASR
C1963154,1471,CST3
C1963154,4982,TNFRSF11B
C0019825,3872,KRT17
C0019825,1893,ECM1
C0019825,23096,IQSEC2
C0019825,2314,FLII
C0019825,9031,BAZ1B
C0019825,10743,RAI1
C0019825,3909,LAMA3
C0019825,9782,MATR3
C0019825,5982,RFC2
C0019825,1896,EDA
C0019825,10560,SLC19A2
C0019825,2006,ELN
C0019825,3984,LIMK1
C0019825,3265,HRAS
C0019825,2316,FLNA
C0019825,26608,TBL2
C0019825,9569,GTF2IRD1
C0019825,1836,SLC26A2
C0019825,2200,FBN1
C0019825,23592,LEMD3
C0019825,3918,LAMC2
C0019825,3423,IDS
C0019825,2146,EZH2
C0019825,7461,CLIP2
C0019825,3914,LAMB3
C0019825,51085,MLXIPL
C0019825,7200,TRH
C0019825,9049,AIP
C0019825,3977,LIFR
C0019825,2969,GTF2I
C0019825,175,AGA
C0456909,51103,NDUFAF1
C0456909,5340,PLG
C0456909,4722,NDUFS3
C0456909,55624,POMGNT1
C0456909,6101,RP1
C0456909,7275,TUB
C0456909,10084,PQBP1
C0456909,583,BBS2
C0456909,6010,RHO
C0456909,4723,NDUFV1
C0456909,6102,RP2
C0456909,7399,USH2A
C0456909,10594,PRPF8
C0456909,10210,TOPORS
C0456909,4117,MAK
C0456909,80223,RAB11FIP1
C0456909,2581,GALC
C0456909,4751,NEK2
C0456909,5145,PDE6A
C0456909,6295,SAG
C0456909,4729,NDUFV2
C0456909,23568,ARL2BP
C0456909,4693,NDP
C0456909,1259,CNGA1
C0456909,5158,PDE6B
C0456909,51524,TMEM138
C0456909,4709,NDUFB3
C0456909,9742,IFT140
C0456909,4715,NDUFB9
C0456909,4942,OAT
C0456909,9215,LARGE1
C0456909,7840,ALMS1
C0456909,1406,CRX
C0456909,4694,NDUFA1
C0456909,10585,POMT1
C0456909,5627,PROS1
C0456909,7287,TULP1
C0456909,5995,RGR
C0456909,23090,ZNF423
C0456909,29078,NDUFAF4
C0456909,25915,NDUFAF3
C0456909,3913,LAMB2
C0456909,6094,ROM1
C0456909,54880,BCOR
C0456909,478,ATP1A3
C0456909,7439,BEST1
C0456909,3074,HEXB
C0456909,23426,GRIP1
C0456909,8260,NAA10
C0456909,2706,GJB2
C0456909,1678,TIMM8A
C0456909,6121,RPE65
C0456909,5538,PPT1
C0456909,3000,GUCY2D
C0456909,10002,NR2E3
C0456909,6103,RPGR
C0456909,1001,CDH3
C0456909,9227,LRAT
C0456909,4720,NDUFS2
C0456909,23418,CRB1
C0456909,167691,LCA5
C0456909,443,ASPA
C0456909,5949,RBP3
C0456909,26121,PRPF31
C0456909,1258,CNGB1
C0456909,9128,PRPF4
C0456909,28982,FLVCR1
C0456909,5296,PIK3R2
C0456909,3614,IMPDH1
C0456909,3073,HEXA
C0456909,762,CA4
C0456909,26160,IFT172
C0456909,6100,RP9
C0456909,8322,FZD4
C0456909,2218,FKTN
C0456909,4719,NDUFS1
C0456909,2200,FBN1
C0456909,4724,NDUFS4
C0456909,5956,OPN1LW
C0456909,8600,TNFSF11
C0456909,1280,COL2A1
C0456909,24148,PRPF6
C0456909,24,ABCA4
C0456909,60,ACTB
C0456909,2778,GNAS
C0456909,8481,OFD1
C0456909,4041,LRP5
C0456909,57060,PCBP4
C0456909,8842,PROM1
C0456909,10461,MERTK
C0456909,7401,CLRN1
C0456909,10312,TCIRG1
C0456909,2760,GM2A
C0456909,6017,RLBP1
C0456909,23020,SNRNP200
C0456909,392255,GDF6
C0456909,215,ABCD1
C0456909,1261,CNGA3
C0456909,9129,PRPF3
C0456909,6323,SCN1A
C0456909,2979,GUCA1B
C0456909,25794,FSCN2
C0456909,5148,PDE6G
C0456909,3420,IDH3B
C0456909,5961,PRPH2
C0456909,145226,RDH12
C0456909,4726,NDUFS6
C0456909,1201,CLN3
C0456909,5351,PLOD1
C0456909,374875,HSD11B1L
C0456909,4901,NRL
C0456909,55572,FOXRED1
C0456909,29954,POMT2
C0456909,726,CAPN5
C0456909,55812,SPATA7
C0456909,4508,ATP6
C0456909,51259,TMEM216
C0003635,5020,OXT
C0003635,7337,UBE3A
C0003635,93986,FOXP2
C0003635,885,CCK
C0003635,1436,CSF1R
C0003635,7415,VCP
C0003635,5743,PTGS2
C0003635,6164,RPL34
C0003635,4988,OPRM1
C0003635,54902,TTC19
C0003635,55851,PSENEN
C0003635,11277,TREX1
C0003635,27286,SRPX2
C0003635,5443,POMC
C0003635,8620,NPFF
C0003635,5621,PRNP
C0003635,51124,IER3IP1
C0003635,25978,CHMP2B
C0003635,5663,PSEN1
C0003635,54840,APTX
C0003635,4922,NTS
C0003635,5173,PDYN
C0003635,54209,TREM2
C0003635,10206,TRIM13
C0003635,1268,CNR1
C0003635,5002,SLC22A18
C0003635,1173,AP2M1
C0003635,11138,TBC1D8
C0003635,7305,TYROBP
C0003635,53335,BCL11A
C0003635,2353,FOS
C0003635,6908,TBP
C0003635,4987,OPRL1
C0003635,3559,IL2RA
C0003635,10053,AP1M2
C0003635,7297,TYK2
C0003635,3560,IL2RB
C0003635,7442,TRPV1
C0003635,2896,GRN
C0003635,4204,MECP2
C0003635,355,FAS
C0003635,26191,PTPN22
C0003635,477,ATP1A2
C0003635,6775,STAT4
C0003635,4137,MAPT
C0003635,5368,PNOC
C0003635,919,CD247
C0003635,5771,PTPN2
C0003635,7957,EPM2A
C0003635,4986,OPRK1
C0003635,6863,TAC1
C0003635,3363,HTR7
C0003635,2290,FOXG1
C0013595,686,BTD
C0013595,3567,IL5
C0013595,6361,CCL17
C0013595,3497,IGHE
C0013595,3596,IL13
C0013595,6037,RNASE3
C0013595,6774,STAT3
C0013595,11005,SPINK5
C0013595,6367,CCL22
C0013595,2312,FLG
C0013595,3565,IL4
C0013595,133396,IL31RA
C0013595,1828,DSG1
C0013595,5650,KLK7
C0013595,10850,CCL27
C0013595,5729,PTGDR
C0013595,85480,TSLP
C0013595,23197,FAF2
C0013595,79755,ZNF750
C0013595,84283,TMEM79
C0013595,3458,IFNG
C0013595,387129,NPSR1
C0013595,9275,BCL7B
C0013595,6307,MSMO1
C0013595,386653,IL31
C0013595,1215,CMA1
C0013595,51131,PHF11
C0013595,9021,SOCS3
C0013595,64127,NOD2
C0013595,6356,CCL11
C0013595,4666,NACA
C0013595,84433,CARD11
C0013595,3605,IL17A
C0042798,9657,IQCB1
C0042798,6658,SOX3
C0042798,22926,ATF6
C0042798,7299,TYR
C0042798,7275,TUB
C0042798,55624,POMGNT1
C0042798,10806,SDCCAG8
C0042798,10733,PLK4
C0042798,5621,PRNP
C0042798,2697,GJA1
C0042798,8787,RGS9
C0042798,7399,USH2A
C0042798,401,PHOX2A
C0042798,1121,CHM
C0042798,8803,SUCLA2
C0042798,9409,PEX16
C0042798,50,ACO2
C0042798,4810,NHS
C0042798,6389,SDHA
C0042798,5264,PHYH
C0042798,4758,NEU1
C0042798,8546,AP3B1
C0042798,5145,PDE6A
C0042798,9533,POLR1C
C0042798,51151,SLC45A2
C0042798,6295,SAG
C0042798,11340,EXOSC8
C0042798,22999,RIMS1
C0042798,5631,PRPS1
C0042798,2067,ERCC1
C0042798,2074,ERCC6
C0042798,355,FAS
C0042798,9573,GDF3
C0042798,8799,PEX11B
C0042798,4935,GPR143
C0042798,5193,PEX12
C0042798,3769,KCNJ13
C0042798,627,BDNF
C0042798,27229,TUBGCP4
C0042798,9215,LARGE1
C0042798,2072,ERCC4
C0042798,1406,CRX
C0042798,51604,PIGT
C0042798,9915,ARNT2
C0042798,10585,POMT1
C0042798,2263,FGFR2
C0042798,6949,TCOF1
C0042798,5828,PEX2
C0042798,6297,SALL2
C0042798,7287,TULP1
C0042798,23600,AMACR
C0042798,3920,LAMP2
C0042798,5995,RGR
C0042798,326,AIRE
C0042798,8398,PLA2G6
C0042798,3339,HSPG2
C0042798,5189,PEX1
C0042798,2073,ERCC5
C0042798,55670,PEX26
C0042798,2780,GNAT2
C0042798,26504,CNNM4
C0042798,5076,PAX2
C0042798,26608,TBL2
C0042798,1420,CRYGC
C0042798,8504,PEX3
C0042798,2260,FGFR1
C0042798,2978,GUCA1A
C0042798,5830,PEX5
C0042798,9255,AIMP1
C0042798,368,ABCC6
C0042798,4854,NOTCH3
C0042798,6452,SH3BP2
C0042798,7439,BEST1
C0042798,5194,PEX13
C0042798,1409,CRYAA
C0042798,27130,INVS
C0042798,5015,OTX2
C0042798,2706,GJB2
C0042798,5190,PEX6
C0042798,1678,TIMM8A
C0042798,5192,PEX10
C0042798,6121,RPE65
C0042798,6103,RPGR
C0042798,2969,GTF2I
C0042798,51082,POLR1D
C0042798,23418,CRB1
C0042798,5195,PEX14
C0042798,5949,RBP3
C0042798,2201,FBN2
C0042798,29887,SNX10
C0042798,1301,COL11A1
C0042798,5184,PEPD
C0042798,3614,IMPDH1
C0042798,4286,MITF
C0042798,2006,ELN
C0042798,27031,NPHP3
C0042798,5149,PDE6H
C0042798,5824,PEX19
C0042798,9569,GTF2IRD1
C0042798,23503,ZFYVE26
C0042798,5146,PDE6C
C0042798,2218,FKTN
C0042798,7428,VHL
C0042798,6657,SOX2
C0042798,1186,CLCN7
C0042798,23322,RPGRIP1L
C0042798,7276,TTR
C0042798,4948,OCA2
C0042798,5956,OPN1LW
C0042798,8600,TNFSF11
C0042798,24148,PRPF6
C0042798,24,ABCA4
C0042798,26191,PTPN22
C0042798,29926,GMPPA
C0042798,23394,ADNP
C0042798,4952,OCRL
C0042798,6023,RMRP
C0042798,54806,AHI1
C0042798,29925,GMPPB
C0042798,3476,IGBP1
C0042798,4867,NPHP1
C0042798,5422,POLA1
C0042798,10804,GJB6
C0042798,10312,TCIRG1
C0042798,7401,CLRN1
C0042798,1130,LYST
C0042798,9031,BAZ1B
C0042798,6392,SDHD
C0042798,5191,PEX7
C0042798,6017,RLBP1
C0042798,19,ABCA1
C0042798,5982,RFC2
C0042798,8517,IKBKG
C0042798,23020,SNRNP200
C0042798,3295,HSD17B4
C0042798,11277,TREX1
C0042798,5080,PAX6
C0042798,22897,CEP164
C0042798,26146,TRAF3IP1
C0042798,1261,CNGA3
C0042798,4043,LRPAP1
C0042798,7490,WT1
C0042798,778,CACNA1F
C0042798,4157,MC1R
C0042798,2202,EFEMP1
C0042798,3984,LIMK1
C0042798,2979,GUCA1B
C0042798,25794,FSCN2
C0042798,8754,ADAM9
C0042798,7045,TGFBI
C0042798,7025,NR2F1
C0042798,3420,IDH3B
C0042798,1497,CTNS
C0042798,5961,PRPH2
C0042798,8820,HESX1
C0042798,25974,MMACHC
C0042798,2068,ERCC2
C0042798,4976,OPA1
C0042798,8086,AAAS
C0042798,5351,PLOD1
C0042798,5950,RBP4
C0042798,2896,GRN
C0042798,2271,FH
C0042798,4901,NRL
C0042798,7461,CLIP2
C0042798,29954,POMT2
C0042798,8573,CASK
C0042798,10102,TSFM
C0042798,4070,TACSTD2
C0042798,51259,TMEM216
C0023380,1373,CPS1
C0023380,594,BCKDHB
C0023380,1806,DPYD
C0023380,4720,NDUFS2
C0023380,4694,NDUFA1
C0023380,37,ACADVL
C0023380,2643,GCH1
C0023380,5009,OTC
C0023380,445,ASS1
C0023380,686,BTD
C0023380,5096,PCCB
C0023380,51103,NDUFAF1
C0023380,763,CA5A
C0023380,55630,SLC39A4
C0023380,18,ABAT
C0023380,4722,NDUFS3
C0023380,34,ACADM
C0023380,443,ASPA
C0023380,275,AMT
C0023380,1376,CPT2
C0023380,5826,ABCD4
C0023380,27247,NFU1
C0023380,27249,MMADHC
C0023380,10560,SLC19A2
C0023380,551,AVP
C0023380,10166,SLC25A15
C0023380,6584,SLC22A5
C0023380,35,ACADS
C0023380,435,ASL
C0023380,6948,TCN2
C0023380,4723,NDUFV1
C0023380,5160,PDHA1
C0023380,3767,KCNJ11
C0023380,7351,UCP2
C0023380,10533,ATG7
C0023380,29078,NDUFAF4
C0023380,51021,MRPS16
C0023380,8891,EIF2B3
C0023380,25915,NDUFAF3
C0023380,1591,CYP24A1
C0023380,593,BCKDHA
C0023380,1738,DLD
C0023380,6927,HNF1A
C0023380,3141,HLCS
C0023380,9474,ATG5
C0023380,8890,EIF2B4
C0023380,1374,CPT1A
C0023380,4719,NDUFS1
C0023380,6528,SLC5A5
C0023380,1629,DBT
C0023380,36,ACADSB
C0023380,4729,NDUFV2
C0023380,2203,FBP1
C0023380,25974,MMACHC
C0023380,4726,NDUFS6
C0023380,4724,NDUFS4
C0023380,1807,DPYS
C0023380,2710,GK
C0023380,788,SLC25A20
C0023380,8892,EIF2B2
C0023380,2731,GLDC
C0023380,4709,NDUFB3
C0023380,6833,ABCC8
C0023380,229,ALDOB
C0023380,8893,EIF2B5
C0023380,55572,FOXRED1
C0023380,2653,GCSH
C0023380,4715,NDUFB9
C0023380,3553,IL1B
C0023380,4552,MTRR
C0023380,55005,RMND1
C0023380,3712,IVD
C0023380,7849,PAX8
C0023380,1967,EIF2B1
C0023380,5095,PCCA
C0023380,3172,HNF4A
C0234144,9031,BAZ1B
C0234144,7415,VCP
C0234144,5982,RFC2
C0234144,25978,CHMP2B
C0234144,5663,PSEN1
C0234144,2006,ELN
C0234144,3984,LIMK1
C0234144,54209,TREM2
C0234144,26503,SLC17A5
C0234144,26608,TBL2
C0234144,9569,GTF2IRD1
C0234144,820,CAMP
C0234144,8878,SQSTM1
C0234144,2896,GRN
C0234144,7461,CLIP2
C0234144,23230,VPS13A
C0234144,4137,MAPT
C0234144,5753,PTK6
C0234144,11183,MAP4K5
C0234144,2969,GTF2I
C0013604,5020,OXT
C0013604,3636,INPPL1
C0013604,5896,RAG1
C0013604,10982,MAPRE2
C0013604,4643,MYO1E
C0013604,1130,LYST
C0013604,5743,PTGS2
C0013604,7827,NPHS2
C0013604,5897,RAG2
C0013604,796,CALCA
C0013604,6550,SLC9A3
C0013604,81693,AMN
C0013604,5443,POMC
C0013604,81,ACTN4
C0013604,847,CAT
C0013604,4868,NPHS1
C0013604,2733,GLE1
C0013604,335,APOA1
C0013604,1144,CHRND
C0013604,6548,SLC9A1
C0013604,3569,IL6
C0013604,6863,TAC1
C0013604,6549,SLC9A2
C0013604,2073,ERCC5
C0013604,3630,INS
C0013604,55704,CCDC88A
C0013604,842,CASP9
C0013604,10682,EBP
C0013604,567,B2M
C0013604,51021,MRPS16
C0013604,7432,VIP
C0013604,55636,CHD7
C0013604,3913,LAMB2
C0013604,3981,LIG4
C0013604,1146,CHRNG
C0013604,100,ADA
C0013604,5744,PTHLH
C0013604,1836,SLC26A2
C0013604,5800,PTPRO
C0013604,1187,CLCNKA
C0013604,2936,GSR
C0013604,7809,BSND
C0013604,3575,IL7R
C0013604,3561,IL2RG
C0013604,2243,FGA
C0013604,3589,IL11
C0013604,841,CASP8
C0013604,1134,CHRNA1
C0013604,1280,COL2A1
C0013604,4069,LYZ
C0013604,396,ARHGDIA
C0013604,3827,KNG1
C0013604,8195,MKKS
C0013604,4598,MVK
C0013604,5608,MAP2K6
C0013604,2235,FECH
C0013604,7132,TNFRSF1A
C0013604,51196,PLCE1
C0013604,836,CASP3
C0013604,9049,AIP
C0013604,3576,CXCL8
C0013604,2065,ERBB3
C0013604,7124,TNF
C0013604,6778,STAT6
C0013604,6023,RMRP
C0013604,9663,LPIN2
C0013604,2632,GBE1
C0013604,348,APOE
C0037315,9370,ADIPOQ
C0037315,6285,S100B
C0037315,4846,NOS3
C0037315,3479,IGF1
C0037315,5972,REN
C0037315,1906,EDN1
C0037315,3569,IL6
C0037315,3630,INS
C0037315,27245,AHDC1
C0037315,3953,LEPR
C0037315,3060,HCRT
C0037315,3952,LEP
C0037315,1401,CRP
C0037315,3356,HTR2A
C0037315,3383,ICAM1
C0037315,1636,ACE
C0037315,4879,NPPB
C0037315,51738,GHRL
C0037315,3576,CXCL8
C0037315,1116,CHI3L1
C0037315,7124,TNF
C0037315,7422,VEGFA
C0037315,348,APOE
C0037317,8022,LHX3
C0037317,7067,THRA
C0037317,2799,GNS
C0037317,2314,FLII
C0037317,6571,SLC18A2
C0037317,443,ASPA
C0037317,10743,RAI1
C0037317,3340,NDST1
C0037317,5621,PRNP
C0037317,51091,SEPSECS
C0037317,10479,SLC9A6
C0037317,6697,SPR
C0037317,4669,NAGLU
C0037317,7148,TNXB
C0037317,5626,PROP1
C0037317,25942,SIN3A
C0037317,8243,SMC1A
C0037317,288,ANK3
C0037317,4929,NR4A2
C0037317,8820,HESX1
C0037317,1644,DDC
C0037317,6448,SGSH
C0037317,7068,THRB
C0037317,6622,SNCA
C0037317,11019,LIAS
C0037317,7252,TSHB
C0037317,50814,NSDHL
C0037317,9627,SNCAIP
C0037317,7201,TRHR
C0037317,5885,RAD21
C0037317,7253,TSHR
C0037317,3425,IDUA
C0037317,25836,NIPBL
C0037317,5538,PPT1
C0037317,9126,SMC3
C0037317,1639,DCTN1
C0037317,5449,POU1F1
C0851578,1120,CHKB
C0851578,3061,HCRTR1
C0851578,1375,CPT1B
C0851578,6955,TRA
C0851578,3569,IL6
C0851578,1404,HAPLN1
C0851578,8863,PER3
C0851578,56259,CTNNBL1
C0851578,25820,ARIH1
C0851578,1786,DNMT1
C0851578,3118,HLA-DQA2
C0851578,4340,MOG
C0851578,288,ANK3
C0851578,3060,HCRT
C0851578,3952,LEP
C0851578,7021,TFAP2B
C0851578,1401,CRP
C0851578,5617,PRL
C0851578,5348,FXYD1
C0851578,6521,SLC4A1
C0851578,27348,TOR1B
C0851578,8864,PER2
C0851578,1407,CRY1
C0851578,23531,MMD
C0241210,3897,L1CAM
C0241210,1806,DPYD
C0241210,55084,SOBP
C0241210,6678,SPARC
C0241210,1120,CHKB
C0241210,2314,FLII
C0241210,4983,OPHN1
C0241210,2628,GATM
C0241210,10806,SDCCAG8
C0241210,10075,HUWE1
C0241210,55149,MTPAP
C0241210,2903,GRIN2A
C0241210,7054,TH
C0241210,27086,FOXP1
C0241210,9131,AIFM1
C0241210,1200,TPP1
C0241210,6197,RPS6KA3
C0241210,2334,AFF2
C0241210,10771,ZMYND11
C0241210,3766,KCNJ10
C0241210,23592,LEMD3
C0241210,549,AUH
C0241210,5354,PLP1
C0241210,9496,TBX4
C0241210,24140,FTSJ1
C0241210,54551,MAGEL2
C0241210,23522,KAT6B
C0241210,6638,SNRPN
C0241210,175,AGA
C0241210,26277,TINF2
C0241210,23096,IQSEC2
C0241210,9343,EFTUD2
C0241210,158,ADSL
C0241210,10982,MAPRE2
C0241210,7337,UBE3A
C0241210,4212,MEIS2
C0241210,7436,VLDLR
C0241210,8242,KDM5C
C0241210,6899,TBX1
C0241210,10743,RAI1
C0241210,2593,GAMT
C0241210,8398,PLA2G6
C0241210,5189,PEX1
C0241210,6660,SOX5
C0241210,1356,CP
C0241210,10262,SF3B4
C0241210,26503,SLC17A5
C0241210,10128,LRPPRC
C0241210,2260,FGFR1
C0241210,23314,SATB2
C0241210,585,BBS4
C0241210,7068,THRB
C0241210,1807,DPYS
C0241210,23040,MYT1L
C0241210,8195,MKKS
C0241210,7915,ALDH5A1
C0241210,5728,PTEN
C0241210,2055,CLN8
C0241210,867,CBL
C0241210,4297,KMT2A
C0241210,5063,PAK3
C0241210,4692,NDN
C0241210,1741,DLG3
C0241210,443,ASPA
C0241210,23203,PMPCA
C0241210,7518,XRCC4
C0241210,26580,BSCL2
C0241210,4208,MEF2C
C0241210,8091,HMGA2
C0241210,6492,SIM1
C0241210,26160,IFT172
C0241210,54941,RNF125
C0241210,4763,NF1
C0241210,6535,SLC6A8
C0241210,54888,NSUN2
C0241210,5230,PGK1
C0241210,2218,FKTN
C0241210,5573,PRKAR1A
C0241210,2582,GALE
C0241210,3028,HSD17B10
C0241210,501,ALDH7A1
C0241210,4204,MECP2
C0241210,2146,EZH2
C0241210,50814,NSDHL
C0241210,10159,ATP6AP2
C0241210,3480,IGF1R
C0241210,2033,EP300
C0241210,7681,MKRN3
C0241210,25970,SH2B1
C0241210,25836,NIPBL
C0241210,132,ADK
C0241210,5295,PIK3R1
C0241210,10717,AP4B1
C0241210,1605,DAG1
C0241210,35,ACADS
C0241210,582,BBS1
C0241210,8924,HERC2
C0241210,55526,DHTKD1
C0241210,5144,PDE4D
C0241210,2316,FLNA
C0241210,25942,SIN3A
C0241210,55209,SETD5
C0241210,23261,CAMTA1
C0241210,8575,PRKRA
C0241210,5831,PYCR1
C0241210,1387,CREBBP
C0241210,695,BTK
C0241210,6909,TBX2
C0241210,7253,TSHR
C0241210,10157,AASS
C0241210,23545,ATP6V0A2
C0241210,6712,SPTBN2
C0020305,2317,FLNB
C0020305,10661,KLF1
C0020305,1301,COL11A1
C0020305,9321,TRIP11
C0020305,55112,WDR60
C0020305,2050,EPHB4
C0020305,4750,NEK1
C0020305,26503,SLC17A5
C0020305,1836,SLC26A2
C0020305,4758,NEU1
C0020305,2990,GUSB
C0020305,9780,PIEZO1
C0020305,7809,BSND
C0020305,5745,PTH1R
C0020305,1280,COL2A1
C0020305,9896,FIG4
C0020305,3032,HADHB
C0020305,2629,GBA
C0020305,3030,HADHA
C0020305,3040,HBA2
C0020305,3039,HBA1
C0020305,2632,GBE1
C0020305,147372,CCBE1
C0020305,6261,RYR1
C0398650,987,LRBA
C0398650,975,CD81
C0398650,11093,ADAMTS13
C0398650,7066,THPO
C0398650,8085,KMT2D
C0398650,7174,TPP2
C0398650,4860,PNP
C0398650,6403,SELP
C0398650,1380,CR2
C0398650,23495,TNFRSF13B
C0398650,100,ADA
C0398650,1789,DNMT3B
C0398650,4790,NFKB1
C0398650,4791,NFKB2
C0398650,29851,ICOS
C0398650,4352,MPL
C0398650,2581,GALC
C0398650,5580,PRKCD
C0398650,3440,IFNA2
C0398650,3589,IL11
C0398650,9103,FCGR2C
C0398650,356,FASLG
C0398650,3690,ITGB3
C0398650,1493,CTLA4
C0398650,930,CD19
C0398650,2625,GATA3
C0398650,355,FAS
C0398650,2811,GP1BA
C0398650,7403,KDM6A
C0398650,931,MS4A1
C0398650,843,CASP10
C0398650,4893,NRAS
C0398650,3674,ITGA2B
C0398650,51206,GP6
C0398650,8742,TNFSF12
C0398650,54,ACP5
C1262477,9370,ADIPOQ
C1262477,5020,OXT
C1262477,5290,PIK3CA
C1262477,3479,IGF1
C1262477,779,CACNA1S
C1262477,5443,POMC
C1262477,5621,PRNP
C1262477,2697,GJA1
C1262477,6391,SDHC
C1262477,4292,MLH1
C1262477,6647,SOD1
C1262477,27086,FOXP1
C1262477,10892,MALT1
C1262477,3565,IL4
C1262477,567,B2M
C1262477,6197,RPS6KA3
C1262477,2056,EPO
C1262477,2956,MSH6
C1262477,596,BCL2
C1262477,9968,MED12
C1262477,9451,EIF2AK3
C1262477,6833,ABCC8
C1262477,23141,ANKLE2
C1262477,330,BIRC3
C1262477,4137,MAPT
C1262477,3492,IGH
C1262477,5378,PMS1
C1262477,3717,JAK2
C1262477,1639,DCTN1
C1262477,10320,IKZF1
C1262477,472,ATM
C1262477,595,CCND1
C1262477,4830,NME1
C1262477,2626,GATA4
C1262477,3119,HLA-DQB1
C1262477,3115,HLA-DPB1
C1262477,2556,GABRA3
C1262477,1804,DPP6
C1262477,3845,KRAS
C1262477,1591,CYP24A1
C1262477,4057,LTF
C1262477,6390,SDHB
C1262477,9474,ATG5
C1262477,5830,PEX5
C1262477,5325,PLAGL1
C1262477,5395,PMS2
C1262477,6622,SNCA
C1262477,1493,CTLA4
C1262477,204,AK2
C1262477,7403,KDM6A
C1262477,1392,CRH
C1262477,3106,HLA-B
C1262477,3586,IL10
C1262477,3593,IL12B
C1262477,4902,NRTN
C1262477,540,ATP7B
C1262477,2645,GCK
C1262477,604,BCL6
